    QEFQOL, 27.012, 31.491, 4.537, Fdd2
    QEFWAC, 29.449, 4.649, 29.503, P2/n
    QEGZEK, 23.606, 3.944, 34.949, I2/a
    QEMQOS, 35.011, 35.011, 6.356, I41/a
  QEMQOS01, 35.011, 35.011, 6.356, I41/a
    QENMEC, 35.642, 35.642, 6.665, R-3
  QENMEC01, 35.405, 35.405, 6.626, R-3
  QENMEC02, 35.348, 35.348, 6.610, R-3
    QENVOU, 43.316, 43.316, 8.495, R-3
    QENZIV, 33.738, 26.688, 4.172, Fdd2
    QERJAZ, 20.724, 3.863, 21.472, C2/c
    QESBEY, 45.888, 45.888, 8.448, R-3
    QEVDOO, 6.224, 33.805, 41.077, P21/n
    QIBWAA, 4.820, 26.103, 25.165, P21/n
    QIKGAU, 21.931, 4.342, 25.547, P21/c
    QIKLEB, 54.982, 54.982, 8.549, R-3
    QIKQAF, 22.181, 4.037, 20.640, C2
  QILYUH01, 25.623, 3.843, 22.709, C2/c
    QIPMEJ, 35.813, 6.405, 37.008, P21/c
    QIRFOO, 28.484, 3.953, 24.433, C2/c
    QIXYAY, 28.127, 3.814, 19.595, C2/c
    QIZDIM, 46.290, 46.290, 6.212, I41/a
    QOBPOM, 3.856, 21.877, 22.117, Pbc21
    QODMII, 28.601, 4.219, 26.103, C2/c
    QODQEI, 34.479, 4.424, 28.182, Pca21
    QOLTOC, 41.199, 41.199, 5.776, I41/a
    QOQXAV, 34.650, 3.730, 20.760, C2/c
    QOVLUI, 32.635, 4.975, 32.408, C2/c
    QOXWEI, 70.029, 70.029, 9.106, R-3
  QQQBKD01, 24.504, 24.504, 3.785, P42/n
  QQQBKD02, 24.606, 24.606, 3.852, P42/n
    QQQCOG, 45.970, 38.240, 6.720, Fddd
    QQQEEM, 25.081, 3.697, 21.437, Unknown
    QQQGPS, 36.690, 3.820, 38.760, C2/c
    QQQHDA, 3.900, 22.720, 28.840, P21/c
    QQQHGG, 25.300, 3.760, 25.000, Unknown
    QQQHGM, 25.500, 3.770, 25.200, Unknown
    QUDHAY, 31.842, 5.983, 30.970, C2/c
    QUFHAA, 37.513, 37.513, 3.937, R-3
    QUFKUZ, 3.911, 20.595, 22.458, P21/n
    QUHZEZ, 3.897, 21.450, 28.117, P21/c
    QUKRAS, 26.492, 26.492, 5.170, P61
    QUSSED, 46.434, 3.914, 34.656, C2/c
    QUSSIH, 3.897, 21.877, 29.152, P21/n
    QUSSON, 19.872, 3.865, 28.764, P21/c
    QUSTAA, 3.832, 27.975, 23.031, P21/c
    QUTCNQ, 28.468, 3.838, 25.704, C2/c
    QUXSEJ, 31.820, 31.820, 6.203, R3
    QUYGIB, 20.305, 3.999, 25.574, Pca21
    QUZZAO, 24.016, 3.695, 24.183, P21/c
  RABKAJ01, 36.463, 36.463, 6.679, R-3
    RACYUT, 50.481, 52.026, 9.730, Fdd2
    RAFJUD, 3.996, 23.193, 29.483, P212121
    RAFNUH, 5.772, 29.452, 30.512, Fddd
  RAFNUH01, 24.861, 24.861, 4.802, I-42d
    RAFZIK, 29.525, 4.940, 25.663, C2/c
    RAGYED, 21.797, 3.756, 24.425, I2/a
    RAHJIT, 31.930, 4.623, 28.232, C2/c
    RANKUP, 3.804, 53.352, 60.064, Fddd
    RAPDIV, 37.480, 37.480, 7.419, R-3
    RAQFAU, 33.168, 51.660, 6.332, Fdd2
    RAQXEQ, 41.178, 30.389, 4.818, Fdd2
    RAVVUH, 36.255, 36.255, 6.848, R-3
    RAVWAO, 45.840, 45.840, 6.474, R-3
    RAVWES, 55.632, 55.632, 6.694, R3
    RAVWIW, 66.415, 66.415, 6.819, R3
    RAVWOC, 68.959, 68.959, 6.462, R-3
    RAVWUI, 78.643, 78.643, 6.816, R3
    RAVXAP, 91.960, 91.960, 6.988, R3
    RAVXET, 94.398, 94.398, 6.732, R-3
    RAVXIX, 113.774, 113.774, 6.944, R3
    RAVXOD, 145.043, 145.043, 7.038, R3
    RAYQAK, 29.706, 29.706, 3.461, P6/mmm
    RAZGOQ, 24.756, 24.756, 4.761, I41/a
    RECDIN, 32.832, 32.832, 4.062, R-3
    REFJOD, 41.356, 3.894, 24.169, C2/c
    RELWAK, 48.815, 5.193, 34.415, C2/c
    REMDAP, 28.419, 4.896, 27.529, C2/c
    REQDEA, 41.261, 3.768, 43.447, C2/c
    RERPUC, 31.035, 34.022, 3.756, Fdd2
    RERYOF, 32.118, 25.705, 4.386, Fdd2
    RETBAX, 30.825, 5.852, 31.045, I2/a
    RETDAV, 19.410, 19.410, 3.346, P6/m
  RETDAV01, 19.410, 19.410, 3.346, P6/m
    RETXOD, 29.050, 4.011, 22.645, C2/c
    REXTIB, 27.009, 27.009, 4.785, R3
    REXTOH, 26.415, 26.415, 4.778, R3
    REXTUN, 26.405, 26.405, 4.780, R3
    REXVAV, 27.351, 27.351, 4.817, R3
    REXXID, 29.295, 46.538, 5.794, Fdd2
    RIBLOE, 35.191, 35.570, 6.167, Pnnm
    RIDDOX, 46.250, 5.160, 27.023, C2/c
    RIDHIX, 30.515, 30.515, 4.552, I41/a
    RIKFEZ, 23.332, 23.332, 4.400, I-4
    RIMXAO, 22.652, 34.834, 3.718, Fdd2
    RINHUT, 29.713, 4.982, 25.526, C2/c
    RIPFIH, 27.303, 29.823, 5.385, Fdd2
    RIPXOG, 26.744, 3.866, 24.352, Pna21
    RIQSIV, 3.756, 28.819, 37.706, Fddd
    RIQXIB, 38.266, 38.266, 5.999, R-3
    RIQXUN, 27.525, 4.790, 28.447, Pca21
    RIRZIC, 27.217, 4.054, 23.767, C2/c
    RISSET, 3.829, 21.348, 22.566, P-1
    RIWKIU, 81.554, 81.554, 7.181, R-3
    RIYPUK, 19.838, 19.838, 3.731, P-4b2
    RIYQEY, 3.941, 19.716, 30.011, P212121
    RIYZIL, 25.282, 3.762, 35.085, I2/a
    RIZHIT, 43.902, 6.760, 48.896, Pna21
    RIZSUR, 24.578, 4.627, 25.807, P21/n
    ROBWEM, 27.175, 27.175, 5.258, I4
    ROCKOJ, 25.383, 4.080, 23.181, C2/c
    RODQIM, 27.109, 5.042, 37.898, C2/c
    ROFFOI, 31.768, 6.244, 38.729, C2/c
    ROFYIV, 4.902, 28.580, 25.060, Cc
  ROFYIV01, 4.898, 28.533, 24.981, Cc
    ROFZIY, 20.018, 3.699, 21.871, C2
    ROGFIF, 52.526, 23.873, 4.614, Fdd2
    ROHGIH, 23.140, 3.944, 28.740, P21/c
    ROLNAK, 25.309, 4.827, 28.596, P2/n
    ROMJAE, 47.491, 47.491, 9.170, R-3
    ROQFOV, 25.807, 3.700, 24.199, C2/c
    ROSDOU, 35.925, 41.558, 6.735, Fdd2
    ROSZAC, 23.420, 3.852, 23.789, P2/a
    RUFTOC, 45.265, 57.736, 7.924, Fdd2
    RUGYAU, 24.691, 3.862, 20.260, C2/c
    RUHJOW, 37.693, 37.693, 6.844, R-3
    RUHXEY, 44.805, 44.805, 8.825, R3
    RUPBEL, 23.164, 3.764, 24.856, P21/n
    RUPLIA, 30.240, 3.941, 20.418, C2/c
    RUQHUI, 37.138, 6.554, 36.181, C2/c
    RUQNEZ, 23.369, 3.703, 25.428, I2/a
    RURTIH, 32.255, 32.585, 5.847, Fdd2
    RUVWEK, 29.896, 4.168, 28.487, C2/c
    RUXRUX, 34.282, 3.677, 20.736, C2/c
    RUYXAM, 25.395, 5.043, 27.771, C2/c
    SABBOP, 36.530, 3.721, 38.242, C2/c
    SABFEI, 32.332, 3.725, 24.184, C2/c
    SABKEN, 23.899, 48.298, 3.731, Fdd2
    SABWUR, 38.937, 20.948, 3.790, Fdd2
    SABZUT, 44.169, 44.169, 8.276, R-3
    SACPIV, 27.800, 25.800, 4.300, Unknown
    SAFLAN, 42.330, 5.194, 28.821, C2/c
    SAGKAO, 33.111, 3.841, 25.220, C2/c
    SAJBAK, 28.326, 4.843, 25.901, C2/c
    SAJPUS, 31.070, 4.046, 24.326, C2/c
    SAJQEB, 44.262, 44.262, 3.951, R-3
    SAPCIW, 41.910, 3.952, 28.840, C2/c
    SARBOF, 35.998, 35.998, 7.191, R-3
    SARNEI, 28.655, 5.171, 29.506, P21/c
  SARNEI01, 28.655, 5.171, 29.506, P21/c
    SASHUR, 41.378, 4.058, 23.793, C2/c
    SASZIW, 31.472, 31.472, 3.656, I41/a
    SAXYIZ, 23.925, 33.316, 4.243, Fdd2
    SAZBIG, 50.222, 50.222, 9.718, R-3
    SEBLER, 22.269, 3.853, 26.754, Pca21
    SEBTUR, 24.148, 4.594, 24.140, P21/n
    SECKAP, 35.418, 35.418, 4.805, I4
    SEGBIR, 33.653, 33.653, 4.801, R-3
    SEGBOX, 33.697, 33.697, 4.788, R-3
    SEGCUD, 3.587, 17.965, 18.010, P-1
    SEGLOJ, 30.367, 5.286, 29.912, P2/c
    SEJLOK, 49.128, 5.709, 36.027, C2/c
    SEKMOK, 40.510, 40.510, 4.546, R-3
    SEMCAR, 30.900, 4.694, 28.560, C2/c
    SEMXUH, 33.594, 33.594, 3.916, R-3
    SENBUL, 35.518, 4.659, 23.399, C2/c
    SEQFAV, 32.081, 3.946, 27.865, C2/c
    SERLEJ, 21.615, 3.762, 24.846, C2/c
    SESPAH, 21.490, 4.041, 20.650, Fdd2
    SIBNEA, 27.257, 43.242, 4.009, Fdd2
    SICMIE, 35.724, 4.835, 24.352, C2/c
    SICQUT, 51.734, 51.734, 6.801, R-3
    SICREE, 51.611, 51.611, 6.829, R-3
    SIFTOT, 25.370, 3.820, 20.950, C2/c
    SIGCAN, 41.838, 3.727, 24.707, C2/c
    SIGKIF, 32.371, 5.581, 32.077, C2/c
    SIJLUV, 31.773, 36.815, 5.949, Fdd2
    SIKYOC, 25.157, 27.324, 4.136, Fdd2
    SILQIQ, 6.003, 30.939, 33.656, P212121
    SIMZET, 31.177, 45.145, 5.269, Fdd2
    SISJIN, 25.199, 4.851, 27.239, C2/c
    SIXPOH, 22.369, 4.036, 22.386, C2/c
    SIZHAN, 34.815, 34.815, 6.279, R3
    SOBCIY, 29.556, 5.768, 34.537, I2/a
    SODWIR, 22.459, 22.459, 4.275, P4/n
  SODWIR10, 22.459, 22.459, 4.275, P4/n
    SOGLEG, 33.908, 33.908, 5.675, R-3
    SOHBUP, 23.193, 37.189, 4.543, Fdd2
    SORWAA, 32.391, 5.746, 30.587, C2/c
    SORZEE, 33.600, 5.410, 33.070, P21/c
    SOTCIN, 44.090, 5.494, 39.520, C2
  SOTCIN10, 44.090, 5.494, 39.520, C2
    SOTMIX, 20.950, 3.980, 22.500, P21/c
    SUCWAO, 33.351, 26.198, 4.905, B112/b
    SUHPAP, 3.993, 20.097, 28.718, P212121
    SUJQUM, 71.373, 32.883, 6.046, Fdd2
    SUKMAP, 22.944, 28.613, 3.845, Fdd2
  SUKMAP01, 28.707, 22.998, 3.851, Fdd2
    SUKWED, 3.995, 21.182, 31.354, Fddd
    SULDIO, 19.710, 3.775, 23.807, C2/c
    SULHOW, 3.986, 21.312, 20.473, P21/c
    SUMRAW, 34.285, 5.934, 39.220, I2/a
    SUMREA, 34.592, 6.257, 35.505, I2
    SUMRIE, 34.512, 5.959, 38.939, P21/c
    SUMROK, 33.950, 6.002, 39.546, I2/a
    SUNWEE, 30.383, 30.383, 5.106, R-3
    SUPWOR, 27.075, 3.928, 26.359, C2/c
  SUPWOR01, 27.192, 3.942, 26.359, C2/c
    SUPWUX, 5.867, 38.923, 38.924, P-1
    SURFAP, 30.030, 3.728, 21.080, Pna21
    SUVQAD, 32.776, 3.895, 23.750, C2/c
    SUWWIT, 23.534, 31.359, 4.556, Fdd2
    SUWYOB, 29.402, 29.402, 5.164, I41/a
    SUYTAJ, 3.829, 27.387, 52.389, F2dd
    SUZCEX, 21.317, 3.994, 25.106, P21/c
    TABQOG, 28.131, 28.131, 4.094, I41/a
  TABQOG01, 28.108, 28.108, 4.069, I41/a
  TABQOG02, 28.166, 28.166, 4.123, I41/a
  TABQOG03, 28.076, 28.076, 4.049, I41/a
    TABREX, 28.275, 28.275, 4.112, I41/a
  TABREX01, 27.972, 27.972, 3.999, I41/a
    TABRIB, 28.180, 28.180, 4.070, I41/a
    TABSAT, 36.479, 36.479, 6.360, P-3
    TABSOI, 28.167, 28.167, 4.152, I41/a
    TADDIM, 35.041, 35.041, 6.261, I41/a
    TAFYUY, 40.434, 40.434, 6.091, P42/n
  TAFYUY01, 40.434, 40.434, 6.091, P42/n
    TAGCOW, 41.538, 41.538, 7.639, R-3
    TAGSEZ, 34.577, 3.855, 20.313, C2/c
    TAGXEI, 26.712, 26.712, 5.030, I4
    TAHCIQ, 32.955, 5.598, 28.245, C2
    TAJXAH, 30.713, 4.690, 27.406, P21/c
    TALGUL, 21.017, 3.757, 19.296, Pna21
    TAMMOK, 27.781, 4.132, 22.063, C2/c
    TAMWUB, 40.531, 40.531, 4.375, R-3
    TANMUT, 37.570, 37.570, 5.306, P4/n
    TAPFIB, 26.404, 4.778, 24.059, C2/c
  TAPLII01, 44.559, 5.083, 45.694, P21/n
    TAQGEA, 38.599, 5.917, 29.632, C2/c
    TAQLIK, 27.731, 5.241, 33.849, I2
    TASMUX, 33.676, 5.985, 31.178, C2/c
    TATSIU, 24.251, 32.814, 4.761, Pba2
  TATSIU01, 24.187, 32.755, 4.748, Pba2
    TATYEW, 48.290, 5.989, 32.245, Fddd
    TAVBAX, 40.538, 40.538, 7.175, R3
    TAXYEZ, 25.076, 3.761, 21.687, Pna21
    TAYGAE, 27.492, 5.227, 27.504, P21/n
    TBZHCE, 24.613, 3.860, 25.895, P21/n
    TECCUC, 29.723, 5.806, 38.396, P21/c
    TEFQEE, 19.656, 3.915, 19.893, Pn
    TEGTOS, 57.487, 57.487, 10.371, R-3
    TEGZUA, 32.410, 32.410, 6.056, I41/a
    TEKXEM, 33.749, 4.459, 28.151, C2/c
    TENVAM, 28.573, 36.688, 5.261, Fdd2
    TESXUK, 52.986, 52.986, 10.545, R3
  TETBUS02, 48.610, 4.746, 36.495, C2
    TETBUT, 4.924, 31.642, 25.329, Fdd2
    TETGAD, 5.809, 33.125, 50.482, F2dd
    TEVQOA, 22.599, 4.334, 29.566, C2/c
  TEVQOA01, 22.599, 4.334, 29.596, C2/c
    TEYSUP, 35.518, 35.518, 7.085, R-3
    TIBKEW, 48.953, 48.953, 7.866, R-3
    TIFBIW, 3.820, 19.117, 25.488, Pccn
    TIGYUH, 56.685, 56.685, 10.279, R-3
    TIGZUI, 21.385, 3.530, 20.080, C2/c
  TIGZUI01, 21.380, 3.500, 20.080, C2/c
    TIHRIO, 49.951, 3.941, 28.261, C2/c
    TIQBUR, 41.324, 41.324, 7.467, R-3
    TIQWIA, 26.085, 81.761, 4.443, Fdd2
    TIWNAR, 39.498, 39.498, 4.799, R-3
    TIWPUN, 4.426, 27.660, 22.378, P21/c
    TIZVOQ, 40.000, 40.000, 7.824, I41cd
  TMBZAC06, 3.906, 21.467, 27.855, P-1
  TOCPIM01, 25.470, 3.910, 31.420, P*/*
  TOCPIM11, 25.020, 3.970, 30.960, P21/c
    TODTUD, 24.513, 42.263, 4.154, Fdd2
    TOLJIP, 3.856, 20.044, 26.915, P21/n
    TOLKIR, 26.279, 30.020, 4.404, Fdd2
    TOMJIR, 36.293, 36.293, 6.980, I41/a
    TONLEN, 3.944, 25.430, 20.795, C2221
    TOQNOF, 4.525, 24.550, 23.210, P21/n
    TOTGIV, 42.005, 5.670, 33.014, C2/c
    TOWWOT, 31.185, 30.231, 3.854, Pnma
    TOZPIK, 27.962, 41.630, 5.027, Fdd2
    TOZWOU, 42.900, 42.900, 8.400, R-3
    TPCHDA, 30.990, 54.830, 3.700, Fddd
    TPCHDB, 19.740, 19.740, 3.721, P-4b2
  TTAMOX01, 41.630, 5.747, 30.679, C2/c
    TTCPIX, 22.270, 3.913, 19.890, P1
    TUBCEB, 3.967, 24.324, 29.265, Pc
    TUBYUN, 21.110, 21.110, 3.837, P65
    TUJVUR, 25.680, 3.848, 32.020, C2/c
    TUKGIS, 45.054, 45.054, 7.341, R3c
    TUKXAZ, 31.210, 4.953, 26.880, C2/c
    TULLIX, 46.561, 5.926, 33.495, C2/c
    TUMTAY, 20.851, 4.011, 23.038, C2/c
    TUQFER, 43.280, 43.280, 6.903, R-3
    TURGUK, 29.889, 5.245, 31.439, C2
    TURJUO, 43.547, 24.859, 4.322, Fdd2
    TUSDAP, 21.597, 4.064, 22.734, Pca21
  TUSDAP01, 21.597, 4.064, 22.734, Pca21
    TUSLOK, 40.455, 3.834, 29.733, C2/c
    TUSZOX, 27.518, 27.518, 4.745, R3
    UBEGUH, 32.609, 4.045, 23.713, C2/c
    UBEHAM, 35.020, 4.615, 29.095, C2/c
    UBERAX, 39.546, 39.546, 5.931, R3
    UBOHOM, 21.791, 29.944, 3.638, Fdd2
  UBOHOM01, 21.791, 29.944, 3.638, Fdd2
    UBOSAJ, 63.373, 12.583, 107.558, I2
    UBUJOU, 36.522, 3.828, 28.639, C2/c
  UBUJOU01, 36.534, 3.842, 28.656, C2/c
  UBUJOU02, 36.553, 3.855, 28.687, C2/c
  UBUJOU03, 36.575, 3.870, 28.723, C2/c
  UBUJOU04, 36.591, 3.885, 28.759, C2/c
    UCASAV, 25.430, 4.667, 27.883, C2/c
    UCIHIZ, 24.966, 3.835, 26.758, C2/c
  UCIHIZ01, 24.966, 3.835, 26.758, C2/c
    UCIHOF, 24.398, 3.802, 26.608, C2/c
    UCIVEL, 28.068, 3.693, 26.496, C2/c
    UDAGEO, 36.662, 37.055, 5.109, Fdd2
    UDAKIU, 24.738, 3.938, 32.063, P21/c
    UDEJES, 41.129, 93.155, 5.851, Fdd2
    UFANUK, 40.638, 7.687, 40.183, C2/c
    UFAVAB, 28.620, 5.258, 28.609, C2
    UFUVEZ, 3.770, 27.503, 29.367, I2/m
    UFUZOM, 32.596, 4.916, 25.999, C2/c
    UGUFOS, 36.000, 36.000, 6.213, R-3
    UHAJUI, 32.408, 3.874, 27.123, C2/c
    UHEPEE, 33.063, 33.063, 4.877, R-3
    UHIVEP, 42.964, 42.964, 3.820, R-3
    UHOBIE, 36.071, 5.617, 47.700, I2/a
  UHOBIE01, 56.337, 5.706, 36.189, C2/c
  UHOBIE02, 36.071, 5.617, 47.700, I2/a
    UJOXEY, 20.441, 4.026, 23.836, P21/c
    UKELUU, 26.208, 3.710, 26.578, C2/c
  UKIFIG01, 30.644, 30.644, 5.414, I41/a
    ULAREH, 26.925, 25.074, 3.984, Fdd2
    ULICID, 38.166, 4.834, 37.069, C2/c
    UMEROU, 43.650, 43.650, 3.520, P6/mmm
    UMEYOC, 30.389, 23.780, 4.432, Fdd2
    UMILIO, 32.899, 6.091, 32.408, C2/c
    UMOQOF, 26.714, 4.901, 31.424, C2/c
    UMUSAY, 29.184, 4.945, 25.014, C2/c
    UNEBOF, 26.247, 4.978, 26.853, I2/a
    UNUDOX, 22.222, 4.048, 21.722, C2/c
    UQIPAO, 24.532, 4.700, 24.874, I2/a
  UQIPAO01, 24.532, 4.700, 24.874, I2/a
    UQUKOJ, 28.438, 28.438, 5.659, R3
    URANEI, 42.296, 42.296, 7.804, R-3
    URITIA, 55.846, 6.927, 44.338, C2
    USOBUC, 27.899, 46.912, 3.855, Fdd2
    UTAVUH, 46.000, 47.725, 8.984, Fdd2
    UTEJAG, 21.532, 3.741, 19.509, C2/c
    UVAQEO, 35.832, 35.832, 6.547, R-3
  UVAQEO01, 36.105, 36.105, 6.608, R-3
    UVETOF, 26.969, 26.969, 4.790, R3
    UVOWEK, 4.077, 22.810, 23.433, P21/n
    UWEHOV, 39.362, 4.994, 29.156, C2/c
    UWIHUF, 35.463, 40.287, 4.842, Fdd2
    UWIMET, 20.940, 3.520, 19.477, C2/c
    UXAQUI, 34.397, 4.458, 28.698, C2/c
    UXOMAX, 32.980, 24.683, 4.487, Fdd2
    UXOPEF, 74.827, 74.827, 12.783, I41/a
    UXUJED, 22.322, 22.322, 4.227, P42/n
  UYIDEN02, 28.095, 28.095, 3.714, R3
    UYIHIW, 22.141, 3.880, 31.682, I2/a
    UYUQAJ, 29.408, 79.439, 3.987, Fdd2
  UYUQAJ01, 29.383, 79.163, 3.971, Fdd2
  UYUQAJ02, 29.313, 78.645, 3.932, Fdd2
    UYUWET, 32.854, 5.870, 34.286, Pbca
    UZIWAD, 39.139, 39.139, 4.383, R-3
    UZOGOI, 4.459, 25.288, 23.919, P21/c
    UZOGUO, 4.574, 24.820, 23.867, P21/c
    UZOJIF, 4.367, 26.010, 24.906, P21/c
    UZOJOL, 4.295, 25.793, 24.356, P21/c
    UZOXIR, 32.389, 32.389, 3.811, R-3
    UZUDUR, 10.015, 50.535, 53.164, Ibca
    UZUNUB, 38.600, 29.552, 4.400, Fdd2
    UZUXUK, 20.864, 3.598, 20.240, C2/c
    VABDIP, 29.227, 5.293, 26.510, C2/c
    VACDEM, 23.985, 3.831, 23.922, C2/c
  VAFCEK01, 4.300, 22.600, 30.900, Unknown
    VAFROK, 37.752, 4.815, 28.406, C2/c
    VAFSII, 38.130, 5.523, 29.588, C2/c
  VAFSII01, 38.130, 5.523, 29.588, C2/c
    VAJCAO, 30.761, 27.427, 5.103, Fdd2
    VAJTIM, 49.881, 25.081, 4.647, Fdd2
    VAKPUU, 62.828, 62.828, 9.807, R-3
    VALTOS, 32.493, 32.493, 5.844, I41/a
    VAMZEQ, 32.877, 32.877, 4.420, R-3
  VANFOI01, 56.493, 56.493, 10.904, R-3
  VANFOI02, 56.162, 56.162, 10.887, R-3
  VANFOI03, 111.791, 111.791, 10.857, R-3
    VANJAY, 113.983, 113.983, 10.794, R-3
    VANSAH, 36.086, 4.842, 32.699, C2/c
    VAPGOL, 21.613, 3.887, 25.081, C2/c
    VAQGOL, 34.330, 34.330, 5.631, I41/a
    VAWWEZ, 41.074, 38.849, 7.436, Fdd2
    VAWXOJ, 31.832, 3.903, 21.837, C2/c
    VAYLOZ, 31.099, 31.099, 4.937, I41/a
  VAYQEV01, 42.858, 39.772, 3.718, Fdd2
  VEFLIB01, 28.760, 27.040, 5.170, Unknown
    VELNEH, 32.830, 32.830, 5.770, I41/a
    VEMQAI, 21.210, 33.297, 3.879, Fdd2
    VEQSOZ, 3.753, 22.259, 32.295, Am
    VEQVEV, 25.029, 4.211, 28.823, C2/c
    VERGOS, 24.732, 4.944, 50.615, C2/c
    VERZAX, 4.017, 20.363, 20.385, P21/n
    VEVBAZ, 56.130, 4.202, 22.306, C2/c
    VEVNUG, 48.357, 7.648, 40.843, Pna21
    VEWBAD, 25.305, 3.868, 19.775, C2/c
    VEYMEU, 29.689, 44.694, 4.888, Fdd2
    VIBFAQ, 44.778, 44.778, 7.658, I41cd
  VIFPUY06, 21.795, 21.795, 3.603, P6/mmm
    VIFXUG, 25.897, 5.158, 39.701, C2/c
    VIOLAN, 52.520, 3.800, 40.120, P21/c
    VIPSEU, 39.450, 5.447, 32.787, C2/c
  VIRJEO01, 70.734, 41.091, 6.456, Fdd2
    VISVAX, 27.181, 48.899, 5.076, Fdd2
    VIVSOL, 34.234, 36.110, 6.673, Fdd2
    VIXPOJ, 28.700, 28.700, 3.846, R-3
    VIYQUQ, 30.820, 4.090, 26.100, C2/c
    VIZQON, 37.478, 37.478, 6.487, R-3
    VOBYOC, 34.308, 4.103, 23.367, Cc
    VOJJUA, 30.337, 3.828, 21.000, C2/c
    VOJVUM, 21.387, 41.838, 3.801, Pnma
    VOLHUB, 27.978, 3.621, 28.082, C2/c
    VONBAB, 42.014, 5.054, 30.023, C2/c
    VOQGOZ, 35.361, 35.361, 6.667, R-3
    VOQRUO, 43.613, 3.857, 37.363, C2/c
    VOSKOD, 45.000, 4.354, 25.060, C2/c
  VOSKOD10, 45.000, 4.354, 25.060, C2/c
    VUBSIX, 30.313, 4.497, 22.935, P21/c
    VUFHAG, 22.801, 19.793, 3.907, Pnma
    VUFHIO, 25.578, 4.087, 42.620, P21/n
    VUFHUA, 19.777, 32.525, 3.750, Pnma
    VUPMEA, 25.818, 34.365, 4.450, Fdd2
    VURBOB, 32.820, 4.755, 28.504, C2/c
    VUWLEF, 31.076, 3.726, 22.879, C2/c
    VUXBIZ, 31.963, 5.701, 29.859, C2/c
    VUYPOX, 24.527, 4.514, 26.939, C2/c
    WADBIQ, 27.566, 40.173, 5.483, Fdd2
    WADDEO, 21.311, 3.887, 24.037, Cc
    WAGZOX, 41.500, 41.500, 4.762, P6
    WAGZUD, 43.261, 43.261, 4.351, P6
    WAJQOQ, 3.687, 19.704, 20.927, P21/n
    WAKHEZ, 34.119, 5.555, 32.378, Pca21
    WALGOF, 25.026, 26.182, 4.883, Fdd2
    WALWUE, 29.921, 29.921, 5.963, I41/a
    WAMTIR, 25.212, 45.091, 4.287, Fdd2
    WARHEE, 44.698, 43.079, 8.486, Fdd2
    WATFON, 25.373, 3.778, 21.480, C2/c
    WAVJIQ, 35.430, 3.989, 21.230, C2/c
    WAXWIF, 41.185, 41.185, 7.632, R-3
  WAXWIF01, 41.620, 41.620, 7.694, R-3
  WAXWIF02, 41.185, 41.185, 7.632, R-3
  WAXWIF03, 41.620, 41.620, 7.694, R-3
    WAYTAV, 37.857, 37.857, 6.101, R-3
    WAYWOK, 23.729, 59.830, 3.913, Fdd2
    WAZTEA, 29.379, 5.015, 30.200, C2/c
    WEBJOE, 49.590, 49.590, 9.917, P-3
    WEFROR, 21.815, 4.363, 22.010, P21/c
    WEGREI, 46.926, 46.926, 5.274, R-3
    WEHWEM, 46.263, 46.263, 7.203, R-3
    WEJZOC, 45.959, 96.658, 8.463, Fdd2
    WELQAJ, 33.982, 5.820, 38.172, P21
    WEMDEY, 38.565, 3.714, 29.750, C2/c
    WEMRAK, 41.432, 41.432, 7.784, I41/a
    WEPZOK, 34.373, 34.373, 5.239, R-3
    WEWTAW, 36.634, 36.634, 6.471, R-3
    WIFDAT, 20.679, 28.501, 4.118, Fdd2
    WIMJAE, 3.615, 21.216, 20.267, P21/c
    WIMVUJ, 34.320, 34.320, 6.840, I41cd
    WINLUD, 29.196, 29.196, 5.421, R-3
    WIQXID, 41.112, 4.257, 23.086, C2/c
    WIVRIE, 37.322, 72.640, 7.074, Fdd2
    WIWWOR, 44.021, 40.539, 5.033, Fdd2
    WIWYUY, 37.167, 3.837, 30.923, C2/c
    WODJEE, 37.314, 5.008, 25.474, C2/c
    WOHSAQ, 35.721, 3.792, 22.828, C2/c
    WOHXAT, 29.911, 5.647, 31.534, P21/c
    WORFOA, 36.726, 36.726, 5.692, P42/n
    WOWWIR, 30.640, 43.850, 5.371, Fdd2
    WOXJAX, 23.272, 4.615, 23.544, C2/c
    WOZQIO, 34.438, 34.438, 5.425, R-3
    WOZQUA, 35.747, 35.747, 4.946, R-3
    WUDNOY, 21.140, 3.842, 23.078, P21/c
    WUDTUM, 32.808, 35.031, 5.732, Pnma
    WUDVAU, 32.830, 34.911, 5.832, Pnma
    WUDVEY, 32.763, 34.950, 5.772, Pnma
    WUFDIM, 28.179, 4.711, 23.819, C2/c
    WUGSOI, 29.890, 29.890, 5.888, R3
    WUHNAO, 27.579, 32.870, 4.447, Fdd2
    WUJSAW, 36.848, 45.584, 6.240, Fdd2
    WUMWUX, 28.496, 4.022, 29.455, P21/n
    WURKAX, 29.627, 36.790, 5.865, Fdd2
    WUSFIC, 27.687, 3.866, 29.531, P21/n
    WUSNOQ, 19.405, 3.862, 22.122, P21/c
    WUTWEP, 18.639, 3.718, 20.389, C2/c
    WUXFAX, 23.489, 4.679, 34.741, P2/c
    XACQEY, 24.447, 40.453, 3.815, Fdd2
    XAHDOD, 44.944, 7.308, 52.154, P21/c
    XAHFIY, 33.508, 37.107, 6.693, Fdd2
    XAKLUT, 30.346, 5.846, 34.078, P21
    XALBAR, 23.432, 3.728, 24.539, I2/a
